x,t,L
59,2,900
35,2,1500
50,2,1500
47,2,900
48,2,1200
34,2,600
60,2,900
48,2,1050
45,2,900
31,2,1500
52,2,900
57,2,900
48,2,2400
44,2,1500
49,2,900
20,2,1500
52,2,1200
25,2,1800
51,2,2850
43,2,2100
50,2,1500
49,2,1500
3,2,1500
3,2,1500
43,2,1500
49,2,1200
36,2,1500
56,2,1650
58,2,1800
51,2,1500
55,2,1500
45,2,1500
51,2,1500
32,2,900
41,2,1500
40,2,1200
32,2,1200
35,2,1200
59,2,900
60,2,1500
30,2,1200
44,2,1200
39,2,1200
63,2,1200
47,2,1200
68,2,1200
50,2,1800
62,2,1500
41,2,1200
46,2,1200
43,2,1200
54,2,1200
38,2,1200
59,2,1200
46,2,2100
57,2,1500
63,2,1500
61,2,1500
54,2,1500
35,2,1500
34,2,1200
41,2,1500
49,2,1500
42,2,1800
48,2,1200
55,2,1200
26,2,2100
40,2,450
55,2,1200
55,2,1200
65,2,1500
49,2,1500
48,2,1200
36,2,1200
49,2,1200
43,2,1050
49,2,1500
29,2,1500
55,2,1500
26,2,1500
44,2,1200
41,2,1200
47,2,1500
28,2,1500
31,2,1500
30,2,1500
41,2,1200
45,2,1200
58,2,900
36,2,1200
15,2,1800
24,2,1500
28,2,1200
43,2,1800
39,2,1800
48,2,1200
60,2,900
38,2,1800
36,2,1500
37,2,750
45,2,1200
60,2,1200
54,2,1500
55,2,1500
47,2,1200
43,2,1800
45,2,1500
47,2,1500
23,2,1200
47,2,1500
45,2,2100
45,2,1200
48,2,1200
19,2,2100
46,2,1200
25,2,1500
29,2,1500
33,2,1800
36,2,1800
46,2,1500
41,2,2100
36,2,1500
53,2,900
37,2,1500
55,2,1500
54,2,1200
18,2,1800
35,2,1500
69,2,1500
45,2,1500
22,2,1350
58,2,1050
58,2,1200
42,2,1200
63,2,1200
25,2,1800
57,2,1200
59,2,1800
54,2,2400
52,2,1200
48,2,900
57,2,900
54,2,1500
11,2,1800
45,2,1200
27,2,2100
41,2,1200
42,2,1200
53,2,900
48,2,1500
44,2,1200
66,2,1500
44,2,900
59,2,1200
47,2,900
37,2,2250
53,2,1500
52,2,1050
58,2,1500
38,2,1500
49,2,3000
29,2,2100
44,2,1500
44,2,2100
51,2,1500
41,2,1350
15,2,1350
46,2,1350
59,2,2400
37,2,1500
24,2,1500
58,2,1500
42,2,3600
44,2,900
50,2,1500
50,2,1050
55,2,1050
51,2,1500
44,2,1500
47,2,1500
54,2,1500
39,2,1500
21,2,1500
35,2,1500
42,2,1800
48,2,1500
41,2,1200
47,2,1500
46,2,1200
53,2,1050
30,2,900
49,2,900
46,2,1050
41,2,1200
49,2,1500
42,2,1200
32,2,1050
51,2,1200
48,2,1500
37,2,1500
51,2,1500
33,2,1800
51,2,1500
41,2,1500
50,2,1200
56,2,1200
62,2,1200
46,2,1200
37,2,1500
16,2,900
63,2,1200
46,2,1500
64,2,1500
47,2,1200
52,2,300
51,2,1500
31,2,1800
53,2,1500
59,2,1200
33,2,1500
46,2,1200
21,2,1500
44,2,1800
68,2,1500
61,2,1200
47,2,750
47,2,750
60,2,900
52,2,1500
56,2,1500
60,2,900
47,2,1500
47,2,1200
34,2,1800
46,2,1500
48,2,1500
53,2,1500
4,2,1800
8,2,1800
3,2,1800
49,2,1500
49,2,1200
53,2,900
57,2,1500
54,2,1500
47,2,1500
55,2,1800
42,2,1500
53,2,900
52,2,900
47,2,900
53,2,1800
61,2,900
7,2,1200
55,2,1500
64,2,1500
50,2,1200
47,2,1200
52,2,1500
63,2,1200
15,2,900
27,2,1200
70,2,1050
49,2,150
63,2,900
3,2,900
36,2,900
48,2,1500
19,2,1200
32,2,1500
23,2,1200
51,2,1800
44,2,900
54,2,1200
8,2,1200
59,2,2400
61,2,1200
1,2,2100
48,2,1500
12,2,1500
9,2,3600
58,2,1050
65,2,900
64,2,900
51,2,900
3,2,3000
5,2,3000
48,2,1500
28,2,1800
40,2,1200
39,2,3000
69,2,1200
68,2,1500
47,2,1800
60,2,2400
29,2,3600
46,2,1500
30,2,1500
49,2,1200
55,2,1200
47,2,900
24,2,2100
25,2,3600
22,2,2100
52,2,1500
20,2,3000
30,2,1500
67,2,1500
42,2,1500
57,2,1200
45,2,1500
43,2,1500
30,2,1500
43,2,1500
52,2,1500
61,2,900
55,2,2700
48,2,1800
52,2,1200
38,2,1500
56,2,1200
53,2,900
49,2,900
49,2,900
54,2,1050
65,2,900
61,2,900
58,2,900
37,2,900
50,2,900
54,2,900
51,2,900
65,2,900
47,2,1500
64,2,1500
65,2,1500
41,2,900
55,2,900
57,2,1500
54,2,3000
61,2,900
10,2,1500
37,2,900
46,2,1200
45,2,1500
50,2,1200
60,2,1050
56,2,1500
48,2,1500
49,2,1800
27,2,1500
48,2,1500
50,2,1200
44,2,1500
55,2,1200
69,2,1200
73,2,600
53,2,1200
23,2,1500
53,2,1200
48,2,1200
48,2,900
28,2,1200
36,2,2100
59,2,1050
48,2,1500
39,2,1200
50,2,600
63,2,1500
35,2,1200
57,2,1200
64,2,1050
66,2,1500
44,2,1500
62,2,600
64,2,1050
65,2,1500
47,2,1500
47,2,1500
44,2,2700
24,2,1500
43,2,2100
54,2,1500
57,2,1500
28,2,1500
55,2,1500
50,2,1200
62,2,1500
61,2,1200
29,2,2100
45,2,2100
25,2,2100
39,2,900
48,2,1500
44,2,1800
48,2,1200
57,2,1200
28,2,1500
38,2,2400
52,2,1500
53,2,900
53,2,900
29,2,1500
28,2,1500
50,2,1200
55,2,1500
47,2,600
44,2,1200
38,2,1200
65,2,1200
55,2,1500
64,2,1200
48,2,1200
52,2,1500
53,2,1500
40,2,1200
46,2,1500
59,2,1200
74,2,600
70,2,1200
52,2,1500
63,2,900
68,2,1200
61,2,1200
60,2,1500
61,2,1200
70,2,1500
64,2,1200
54,2,1200
41,2,1200
62,2,750
61,2,1500
63,2,1500
54,2,1500
56,2,1200
31,2,1200
44,2,900
22,2,1500
48,2,1500
43,2,1500
14,2,1500
9,2,1500
30,2,1500
36,2,1500
53,2,1500
41,2,1500
43,2,1500
22,2,1500
50,2,1500
46,2,1500
50,2,1200
29,2,600
49,2,1500
27,2,1500
25,2,1500
49,2,1500
49,2,1500
40,2,1500
42,2,1500
41,2,1500
52,2,900
58,2,900
54,2,900
54,2,900
52,2,1500
43,2,1500
64,2,1500
51,2,1500
43,2,1500
49,2,900
50,2,1500
44,2,1500
34,2,1500
54,2,1500
41,2,1500
59,2,900
51,2,900
46,2,900
43,2,900
36,2,900
56,2,900
48,2,900
51,2,900
51,2,900
51,2,900
63,2,900
55,2,900
38,2,900
35,2,900
55,2,900
54,2,900
43,2,900
43,2,900
52,2,900
51,2,900
52,2,900
55,2,900
48,2,900
49,2,900
60,2,900
53,2,900
59,2,900
47,2,900
59,2,900
61,2,900
60,2,900
57,2,900
46,2,900
34,2,900
47,2,900
53,2,900
49,2,900
30,2,900
61,2,900
32,2,900
57,2,900
59,2,900
34,2,900
57,2,900
58,2,900
38,2,900
48,2,900
54,2,900
61,2,900
47,2,1500
44,2,1500
44,2,1500
55,2,1500
31,2,1500
56,2,1500
48,2,1500
49,2,1500
55,2,1500
30,2,1500
47,2,1500
31,2,1500
56,2,1500
35,2,1500
48,2,1500
43,2,1500
49,2,1500
65,2,900
65,2,900
65,2,900
59,2,900
60,2,900
45,2,900
49,2,900
51,2,900
48,2,900
47,2,900
32,2,900
51,2,900
56,2,1500
40,2,1500
45,2,1500
40,2,1500
40,2,1500
30,2,1500
40,2,1500
44,2,1500
35,2,1500
32,2,900
43,2,1500
51,2,1500
57,2,1500
63,2,900
60,2,900
46,2,1500
40,2,900
42,2,1500
39,2,900
38,2,1500
43,2,1500
57,2,900
49,2,900
61,2,900
37,2,900
51,2,900
34,2,1500
55,2,900
38,2,900
61,2,900
53,2,900
63,2,1500
60,2,1500
43,2,1500
32,2,1500
41,2,1500
50,2,900
33,2,1500
49,2,1500
64,2,900
44,2,1500
40,2,1500
49,2,900
49,2,1500
51,2,900
50,2,1500
50,2,900
63,2,1500
45,2,1500
62,2,900
38,2,1500
60,2,1500
50,2,1500
33,2,1500
48,2,1500
34,2,1500
51,2,1500
48,2,1500
54,2,1500
35,2,1500
61,2,1500
58,2,900
49,2,900
30,2,900
34,2,900
45,2,900
56,2,900
57,2,900
48,2,900
56,2,900
30,2,900
43,2,1500
51,2,1500
32,2,1500
52,2,1500
58,2,900
30,2,900
54,2,900
47,2,900
61,2,900
48,2,900
34,2,900
38,2,900
63,2,900
45,2,900
43,2,900
41,2,900
70,2,1200
65,2,900
8,2,1500
50,2,1500
57,2,900
49,2,900
62,2,900
58,2,900
58,2,900
64,2,900
64,2,900
51,2,900
53,2,900
58,2,900
59,2,900
30,2,900
50,2,900
62,2,900
55,2,900
57,2,900
62,2,900
59,2,900
39,2,900
52,2,1500
30,2,900
51,2,900
69,2,1500
61,2,900
62,2,900
51,2,900
60,2,900
61,2,900
56,2,900
55,2,900
64,2,900
62,2,900
45,2,900
48,2,900
62,2,900
35,2,900
37,2,900
48,2,900
52,2,900
59,2,900
50,2,900
52,2,900
48,2,900
45,2,900
60,2,900
39,2,900
45,2,900
62,2,1500
61,2,900
56,2,900
62,2,900
45,2,900
50,2,900
48,2,900
39,2,900
52,2,900
47,2,900
50,2,900
48,2,900
41,2,900
52,2,900
45,2,900
52,2,900
62,2,900
39,2,900
49,2,900
56,2,900
50,2,900
61,2,900
59,2,900
44,2,900
44,2,900
42,2,900
48,2,900
53,2,900
33,2,900
50,2,900
40,2,900
46,2,900
54,2,900
42,2,900
57,2,900
43,2,900
59,2,900
59,2,900
62,2,900
52,2,900
43,2,900
46,2,900
31,2,900
49,2,900
56,2,900
62,2,900
48,2,900
57,2,1500
51,2,900
51,2,900
47,2,1500
46,2,900
41,2,1500
55,2,1500
57,2,900
41,2,900
37,2,900
53,2,900
52,2,900
45,2,900
40,2,900
51,2,900
39,2,900
36,2,900
37,2,900
59,2,900
36,2,900
49,2,900
56,2,900
47,2,900
59,2,900
47,2,900
63,2,900
47,2,900
40,2,900
46,2,900
58,2,900
63,2,900
59,2,1500
34,2,1500
46,2,1500
43,2,1500
43,2,900
48,2,1500
43,2,1500
40,2,1500
55,2,1500
58,2,1500
45,2,1500
51,2,1500
58,2,900
37,2,1500
47,2,900
62,2,900
55,2,900
45,2,900
57,2,900
53,2,900
31,2,900
54,2,900
39,2,900
55,2,900
45,2,900
40,2,900
63,2,900
53,2,900
33,2,900
32,2,900
49,2,900
34,2,900
60,2,1500
40,2,1500
46,2,900
52,2,900
39,2,900
52,2,900
38,2,900
61,2,900
41,2,900
54,2,900
59,2,900
63,2,900
64,2,900
57,2,900
38,2,1800
44,2,900
43,2,900
55,2,900
64,2,900
63,2,900
54,2,900
63,2,900
62,2,900
42,2,900
65,2,1500
64,2,900
58,2,900
49,2,900
60,2,900
52,2,900
63,2,900
59,2,900
56,2,900
62,2,900
51,2,900
57,2,900
62,2,900
59,2,900
51,2,900
59,2,900
64,2,900
63,2,900
45,2,900
60,2,900
31,2,900
42,2,900
31,2,900
45,2,900
43,2,900
54,2,900
53,2,900
52,2,900
47,2,900
58,2,900
49,2,900
38,2,1500
30,2,1500
54,2,1500
46,2,1500
32,2,1500
38,2,1500
32,2,1500
47,2,1500
55,2,1500
52,2,1500
48,2,900
47,2,900
56,2,900
60,2,900
63,2,900
45,2,1500
50,2,900
42,2,900
49,2,900
44,2,900
37,2,900
44,2,900
62,2,900
60,2,900
56,2,900
53,2,900
49,2,900
50,2,900
52,2,900
56,2,900
50,2,900
41,2,900
59,2,900
63,2,900
54,2,900
58,2,900
40,2,900
53,2,900
54,2,900
52,2,900
56,2,900
43,2,900
52,2,900
54,2,900
57,2,900
57,2,900
36,2,900
38,2,900
41,2,1500
52,2,1500
45,2,1500
38,2,1500
51,2,1500
53,2,1500
54,2,1500
55,2,1500
54,2,1500
46,2,1500
31,2,1500
51,2,1500
47,2,1500
65,2,900
56,2,900
53,2,900
60,2,900
62,2,1500
31,2,1500
43,2,900
57,2,900
53,2,900
48,2,900
57,2,900
59,2,900
46,2,900
51,2,900
52,2,900
61,2,900
55,2,900
49,2,900
62,2,900
46,2,900
51,2,900
37,2,900
51,2,900
65,2,1500
55,2,900
52,2,900
49,2,1500
46,2,900
52,2,1500
46,2,900
48,2,900
38,2,900
41,2,900
57,2,900
49,2,900
38,2,1500
43,2,1500
62,2,900
45,2,1500
53,2,1500
54,2,1500
57,2,1500
63,2,1500
32,2,1500
38,2,1500
45,2,1500
59,2,1500
49,2,1500
53,2,1500
41,2,1500
51,2,1500
35,2,900
59,2,1500
53,2,1500
53,2,900
42,2,900
64,2,900
52,2,1500
11,2,1500
9,2,1500
48,2,1500
51,2,900
50,2,900
14,2,1500
9,2,1500
49,2,900
51,2,900
65,2,1500
61,2,900
47,2,900
56,2,900
50,2,900
52,2,900
38,2,1500
57,2,1500
40,2,1500
50,2,900
59,2,1200
56,2,1200
43,2,1200
36,2,1500
48,2,1500
56,2,1200
66,2,1500
47,2,1800
54,2,1500
57,2,900
39,2,900
22,2,1500
58,2,1500
54,2,1500
26,2,1500
35,2,1500
38,2,1500
40,2,1500
46,2,1500
65,2,900
49,2,900
41,2,900
36,2,900
60,2,900
30,2,900
57,2,900
51,2,1200
41,2,1500
53,2,1200
54,2,1200
59,2,600
50,2,900
51,2,1500
59,2,1500
45,2,1500
36,2,1500
24,2,1500
22,2,1500
53,2,1200
56,2,1500
67,2,1500
28,2,1500
45,2,1800
43,2,1500
51,2,1200
24,2,1500
31,2,1350
18,2,1500
53,2,1500
57,2,1500
52,2,900
16,2,1500
52,2,1800
33,2,1200
47,2,2400
38,2,1500
42,2,1500
63,2,1500
51,2,1200
61,2,900
46,2,900
49,2,900
10,2,2400
44,2,1200
55,2,1200
64,2,1200
44,2,1200
32,2,1500
55,2,1200
64,2,1200
39,2,900
51,2,1200
66,2,1200
55,2,1200
53,2,1200
56,2,1200
16,2,1200
18,2,1800
44,2,1500
57,2,1500
46,2,1500
39,2,1500
31,2,1200
55,2,1200
53,2,1050
56,2,1500
50,2,1500
25,2,1500
48,2,1500
70,2,1500
42,2,2100
43,2,1500
49,2,1500
1,2,4200
22,2,1500
43,2,900
33,2,2100
62,2,1200
35,2,1200
36,2,1200
43,2,1500
49,2,1500
32,2,1500
4,2,1500
52,2,600
43,2,1500
57,2,1500
34,2,1500
47,2,1500
60,2,900
60,2,750
58,2,1500
33,2,1500
55,2,1800
52,2,1500
18,2,1500
48,2,2100
42,2,4200
51,2,1950
49,2,1500
50,2,1050
53,2,1500
34,2,1500
44,2,1500
4,2,1200
7,2,1200
21,2,1500
47,2,1800
65,2,1200
48,2,1500
43,2,1500
10,2,1500
49,2,1500
47,2,1200
61,2,1200
66,2,600
64,2,1500
19,2,1800
45,2,1200
61,2,1200
46,2,1500
4,2,1500
38,2,1500
57,2,1500
42,2,1500
43,2,1500
7,2,1500
52,2,1500
46,2,1200
49,2,1200
26,2,1500
41,2,1500
52,2,750
27,2,1500
53,2,1200
55,2,1200
59,2,1200
12,2,1500
50,2,2400
45,2,1500
56,2,1500
49,2,1500
32,2,1500
58,2,1500
37,2,1950
30,2,1500
58,2,1200
73,2,300
67,2,1200
63,2,1500
55,2,1200
71,2,1200
53,2,1200
64,2,1200
43,2,1200
39,2,1200
43,2,1500
57,2,1500
38,2,1500
52,2,1500
51,2,1500
68,2,1500
61,2,2400
37,2,1200
66,2,1200
44,2,1800
17,2,1800
56,2,1200
52,2,1200
61,2,900
66,2,450
67,2,1500
48,2,3600
47,2,1500
61,2,1200
44,2,1200
29,2,1800
72,2,1050
31,2,2100
69,2,1200
55,2,1050
44,2,1500
59,2,600
63,2,1500
44,2,900
49,2,1500
9,2,1500
42,2,1500
59,2,750
57,2,2400
33,2,1050
51,2,1500
50,2,1500
47,2,1500
49,2,1800
45,2,1500
61,2,1200
63,2,1200
48,2,2400
59,2,2400
56,2,1500
55,2,1500
16,2,1800
43,2,2400
46,2,1500
20,2,1200
69,2,1500
61,2,1200
56,2,2700
49,2,1200
25,2,1500
69,2,1200
17,2,1200
46,2,1500
60,2,2100
36,2,1200
13,2,1500
50,2,1050
47,2,1500
50,2,1200
41,2,1200
50,2,1500
46,2,1500
48,2,2400
24,2,3000
28,2,2400
21,2,1500
51,2,1500
48,2,1500
49,2,1500
19,2,1500
23,2,1200
33,2,2100
3,2,2100
36,2,1050
46,2,2100
57,2,2100
56,2,2100
46,2,1500
46,2,1500
14,2,1500
11,2,1500
47,2,1050
35,2,1500
36,2,1500
53,2,1800
64,2,1500
64,2,1500
58,2,1500
37,2,1800
18,2,1200
54,2,1500
53,2,600
30,2,1500
22,2,1200
53,2,600
24,2,1800
16,2,1500
73,2,450
42,2,900
32,2,1200
60,2,1200
49,2,1200
64,2,1200
62,2,1200
41,2,1200
54,2,1500
44,2,1200
30,2,1500
46,2,1500
68,2,1200
48,2,1200
60,2,1500
37,2,1500
49,2,1500
51,2,1500
63,2,450
64,2,1500
63,2,1200
18,2,1500
62,2,900
48,2,900
61,2,1200
45,2,1200
54,2,1500
43,2,1200
59,2,1500
61,2,1200
60,2,1200
50,2,1350
68,2,1200
63,2,1200
47,2,1500
53,2,1800
50,2,1200
63,2,1200
42,2,2100
43,2,1200
39,2,1800
38,2,1200
53,2,1200
66,2,1200
63,2,1800
46,2,1200
65,2,1500
62,2,1500
52,2,1200
42,2,900
61,2,1500
42,2,1200
48,2,1800
65,2,1500
48,2,1200
61,2,1500
62,2,1350
62,2,1200
26,2,1800
44,2,1500
68,2,1200
29,2,2100
64,2,1500
73,2,1200
54,2,1200
61,2,2100
70,2,1200
61,2,1500
60,2,1200
28,2,2100
61,2,1200
63,2,900
63,2,1200
45,2,1350
7,2,1500
45,2,1500
40,2,1200
62,2,900
62,2,900
63,2,1500
63,2,900
44,2,900
49,2,1200
48,2,1200
61,2,1200
23,2,1500
43,2,1200
51,2,1200
58,2,900
61,2,1500
61,2,450
61,2,1500
62,2,1200
64,2,1200
64,2,600
64,2,1200
62,2,1500
20,2,1800
44,2,1800
56,2,900
53,2,1200
66,2,1800
64,2,1800
52,2,1050
66,2,1050
51,2,900
66,2,750
58,2,1200
57,2,1200
35,2,1800
49,2,1950
60,2,900
45,2,900
49,2,1500
36,2,1500
45,2,1500
47,2,1500
53,2,1500
37,2,1500
22,2,1500
55,2,1500
25,2,1800
22,2,1800
42,2,1050
23,2,900
53,2,1950
17,2,1500
39,2,2100
38,2,1500
31,2,1500
20,2,1500
41,2,900
57,2,1050
22,2,900
50,2,1200
31,2,1950
47,2,600
50,2,4200
30,2,1500
4,2,4200
21,2,1500
49,2,1200
48,2,600
33,2,1200
53,2,1050
54,2,2400
39,2,1500
31,2,1500
48,2,1500
53,2,1200
34,2,900
45,2,1500
40,2,2400
39,2,3000
34,2,1500
25,2,2100
25,2,900
25,2,1500
48,2,1500
63,2,1200
53,2,900
63,2,1200
68,2,1500
64,2,1500
49,2,1650
45,2,1200
56,2,1200
31,2,3000
43,2,1200
45,2,1800
18,2,1500
25,2,1500
40,2,1500
59,2,1500
43,2,900
44,2,1500
61,2,1500
63,2,1500
62,2,1200
61,2,1200
65,2,1200
46,2,1500
61,2,900
64,2,450
53,2,1500
43,2,1500
63,2,900
64,2,1200
37,2,900
62,2,1500
58,2,1500
40,2,1050
46,2,900
45,2,2400
60,2,1350
45,2,1500
42,2,750
54,2,1500
50,2,3000
35,2,1500
26,2,900
40,2,1500
36,2,1500
27,2,1500
25,2,1800
5,2,2100
71,2,1200
12,2,2400
47,2,2400
45,2,2400
15,2,2400
48,2,1500
55,2,600
47,2,1500
43,2,1500
51,2,1500
22,2,1500
47,2,1500
34,2,1500
36,2,1500
67,2,1500
61,2,1200
64,2,2100
44,2,1500
45,2,1200
49,2,1200
46,2,1200
43,2,1500
54,2,1500
2,2,1650
50,2,1500
50,2,1500
30,2,1800
60,2,1200
34,2,1500
52,2,1200
53,2,1200
40,2,1500
36,2,1500
25,2,1500
62,2,900
61,2,900
64,2,600
62,2,600
58,2,1500
49,2,1500
49,2,1800
51,2,1050
46,2,1500
50,2,3600
19,2,1800
55,2,900
30,2,1200
41,2,900
49,2,1200
49,2,1200
22,2,1050
51,2,1050
45,2,1500
50,2,1500
54,2,600
55,2,600
33,2,450
51,2,1200
50,2,1500
46,2,1500
54,2,1500
41,2,1500
45,2,1500
36,2,1500
52,2,1050
62,2,1200
59,2,1200
61,2,1200
47,2,1200
48,2,900
57,2,1800
44,2,1200
36,2,1800
60,2,1500
42,2,2100
44,2,1500
44,2,1050
35,2,2100
41,2,1200
54,2,1200
72,2,1050
67,2,1050
54,2,1500
53,2,1200
61,2,1500
14,2,1500
29,2,2100
54,2,1200
71,2,750
33,2,1200
65,2,1500
59,2,1500
56,2,900
59,2,1500
57,2,1500
64,2,1500
51,2,900
32,2,1500
49,2,1500
47,2,900
1,2,1500
43,2,900
47,2,1200
45,2,1500
21,2,1500
46,2,2100
19,2,1200
29,2,1500
28,2,1500
34,2,1500
36,2,1500
19,2,1500
64,2,1500
28,2,2100
62,2,1200
37,2,2100
52,2,2100
50,2,1500
55,2,1200
63,2,1050
49,2,1500
42,2,1800
69,2,1050
65,2,1200
62,2,1500
48,2,1500
74,2,1050
63,2,1200
58,2,600
53,2,1050
47,2,1200
52,2,1500
55,2,1800
42,2,1500
36,2,900
60,2,1200
42,2,1500
7,2,1500
23,2,1500
25,2,1500
33,2,1500
42,2,1500
49,2,1050
45,2,1200
60,2,1050
60,2,1050
50,2,1500
50,2,1500
21,2,1800
60,2,900
38,2,1500
6,2,1500
59,2,1200
26,2,1500
23,2,2700
55,2,1500
32,2,600
21,2,1200
63,2,1500
41,2,1500
37,2,2100
35,2,2100
4,2,2100
30,2,1500
50,2,1200
56,2,1500
34,2,1500
46,2,1500
52,2,600
61,2,1500
61,2,1500
22,2,2100
8,2,2100
69,2,900
51,2,600
54,2,1500
33,2,3000
25,2,2400
38,2,1500
29,2,1800
31,2,1500
30,2,1500
51,2,1500
52,2,1500
55,2,750
53,2,1200
51,2,1200
20,2,2100
55,2,1200
44,2,1500
47,2,1200
45,2,1500
19,2,1050
44,2,1500
49,2,2850
39,2,1500
27,2,750
57,2,1500
56,2,1500
57,2,1200
58,2,1200
20,2,1500
22,2,1200
52,2,900
18,2,1800
19,2,3000
47,2,2400
31,2,1800
59,2,1500
19,2,300
50,2,900
28,2,1200
56,2,900
54,2,2100
19,2,1500
38,2,1500
63,2,1500
49,2,3000
63,2,750
49,2,1500
22,2,1500
23,2,1500
36,2,1500
36,2,1500
42,2,900
50,2,1500
55,2,1500
35,2,2100
40,2,1500
35,2,2100
20,2,1500
11,2,2100
43,2,1500
27,2,1500
41,2,1500
29,2,1500
57,2,1500
23,2,1500
52,2,1200
45,2,1500
26,2,1500
52,2,1500
56,2,1500
53,2,1050
36,2,1500
17,2,1500
13,2,1500
50,2,1500
66,2,1200
53,2,1050
41,2,3000
52,2,1500
56,2,1200
61,2,900
53,2,1500
13,2,1500
56,2,1800
3,2,1500
46,2,1200
49,2,1500
45,2,900
62,2,1200
62,2,900
55,2,1200
32,2,1500
59,2,900
57,2,1200
39,2,1800
38,2,2100
19,2,1500
45,2,1050
25,2,1500
26,2,1500
50,2,1500
25,2,1500
44,2,1500
21,2,1500
59,2,1500
38,2,1200
29,2,1500
24,2,1500
49,2,1500
45,2,1500
49,2,1500
22,2,1500
32,2,1500
40,2,1500
28,2,1950
57,2,1200
58,2,1500
28,2,1500
28,2,1800
59,2,1500
56,2,1500
32,2,1500
38,2,1500
1,2,3000
26,2,1500
21,2,1500
47,2,1500
48,2,900
56,2,1500
24,2,1200
56,2,1200
49,2,1200
26,2,1500
53,2,1500
45,2,2100
39,2,1050
40,2,2400
31,2,2400
56,2,1500
56,2,1500
15,2,1500
37,2,1200
56,2,1500
37,2,3000
48,2,1500
49,2,1200
12,2,1500
9,2,1500
6,2,1500
57,2,1500
44,2,1200
45,2,900
2,2,2100
9,2,1200
40,2,1500
38,2,1800
42,2,1800
42,2,1500
24,2,1200
51,2,1500
63,2,600
48,2,600
24,2,1145
37,2,666
40,2,600
46,2,600
57,2,600
53,2,600
66,2,600
63,2,600
70,2,600
38,2,447
38,2,638
53,2,165
53,2,600
57,2,630
57,2,600
50,2,600
57,2,600
57,2,955
49,2,625
49,2,600
55,2,600
36,2,1200
64,2,600
50,2,600
62,2,600
59,2,600
58,2,600
47,2,600
49,2,600
49,2,600
49,2,600
62,2,600
59,2,150
59,2,600
27,2,275
27,2,1010
59,2,600
48,2,20
48,2,600
49,2,210
49,2,600
51,2,1500
64,2,1200
34,2,1500
61,2,1200
65,2,1500
56,2,1500
53,2,1050
53,2,900
29,2,1800
42,2,1200
28,2,1050
51,2,1500
49,2,1200
20,2,374
20,2,1346
49,2,75
49,2,600
38,2,638
38,2,447
47,2,600
50,2,600
54,2,600
47,2,180
47,2,600
18,2,1449
18,2,376
69,2,900
66,2,1200
69,2,1200
46,2,1500
50,2,900
73,2,1050
37,2,1800
51,2,1050
54,2,1200
17,2,4200
50,2,3000
48,2,1500
16,2,1500
1,2,1200
51,2,1200
57,2,1500
35,2,1500
59,2,1500
32,2,1500
25,2,1050
23,2,1200
40,2,1500
41,2,1800
51,2,1500
20,2,1200
42,2,1050
41,2,1500
43,2,1500
60,2,1200
17,2,1200
59,2,1050
42,2,1500
21,2,1500
17,2,2100
42,2,1200
48,2,1200
55,2,1200
22,2,1500
48,2,2400
60,2,1500
59,2,1500
45,2,1200
32,2,1050
62,2,1500
48,2,1500
53,2,750
67,2,1200
21,2,2400
64,2,900
40,2,1500
33,2,1500
53,2,1500
55,2,1500
56,2,1500
38,2,750
35,2,1500
50,2,1500
56,2,600
39,2,1050
55,2,600
14,2,1500
59,2,1500
31,2,1500
44,2,1500
47,2,1500
34,2,1500
46,2,1500
23,2,1500
19,2,1500
43,2,1500
47,2,795
47,2,600
55,2,600
33,2,786
52,2,600
32,2,819
34,2,754
52,2,600
56,2,600
48,2,600
48,2,600
47,2,600
63,2,125
63,2,600
61,2,600
60,2,455
60,2,600
57,2,600
49,2,600
56,2,330
56,2,600
60,2,600
53,2,600
34,2,754
34,2,161
58,2,600
58,2,205
56,2,600
56,2,330
47,2,600
61,2,600
61,2,0
46,2,600
46,2,240
41,2,305
41,2,600
62,2,600
62,2,435
59,2,600
59,2,150
45,2,600
45,2,75
43,2,600
43,2,185
33,2,786
33,2,169
26,2,1053
26,2,292
32,2,819
20,2,374
20,2,1346
19,2,1398
24,2,1145
44,2,125
44,2,600
48,2,600
46,2,240
46,2,600
43,2,600
55,2,600
55,2,55
51,2,600
51,2,285
54,2,600
54,2,110
32,2,819
33,2,786
33,2,169
43,2,600
43,2,185
57,2,600
41,2,600
27,2,1010
27,2,275
40,2,600
51,2,600
50,2,600
47,2,600
47,2,180
59,2,600
55,2,600
55,2,55
42,2,600
42,2,240
47,2,600
48,2,600
48,2,125
22,2,1243
22,2,357
57,2,600
23,2,1193
53,2,600
60,2,600
25,2,1098
37,2,666
29,2,928
29,2,237
36,2,506
36,2,694
43,2,600
20,2,1346
20,2,374
56,2,600
58,2,600
58,2,205
52,2,225
52,2,600
49,2,600
49,2,75
38,2,638
47,2,600
47,2,180
24,2,1145
48,2,600
48,2,125
58,2,600
33,2,786
56,2,600
56,2,330
63,2,350
63,2,600
61,2,600
61,2,520
53,2,600
53,2,165
53,2,165
53,2,600
23,2,1193
43,2,600
43,2,185
30,2,890
30,2,215
62,2,600
56,2,600
56,2,600
56,2,330
57,2,600
57,2,265
52,2,600
52,2,225
18,2,1449
36,2,694
36,2,506
63,2,600
63,2,350
29,2,928
29,2,237
50,2,600
50,2,5
59,2,600
42,2,600
42,2,240
38,2,638
38,2,447
61,2,600
43,2,600
29,2,928
